m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,form_7_type,curr_ratio,non_perform_asset_tot_loan,loan_loss_reserve,lterm_debt_cap,tot_debt_tot_equity,gross_margin,oper_profit_margin,ebit_margin,ebitda_margin,pretax_profit_margin,profit_margin,free_cash_flow,loss_ratio,exp_ratio,comb_ratio,asset_turn,invty_turn,rcv_turn,day_sale_rcv,ret_equity,ret_tang_equity,ret_asset,ret_invst,free_cash_flow_per_share,book_val_per_share,oper_cash_flow_per_share
BA,BA,BOEING CO,Boeing Company (The),NYSE,USD,2015-09-30,Q,,2015,3,2015,3,7,1.169,,,0.5532,1.3286,16.4997,9.981,10.0429,,9.6213,6.5805,4441.0,,,,0.2611,0.4439,2.8465,31.6179,25.1105,-163.5317,1.7212,11.2194,6.4568,10.1139,9.0782
BA,BA,BOEING CO,Boeing Company (The),NYSE,USD,2015-12-31,Q,,2015,4,2015,4,7,1.3535,,,0.5771,1.5576,12.4974,4.9251,4.9888,,4.6621,4.3567,6955.0,,,,0.2497,0.4365,2.6412,34.075,16.0388,-74.026,1.0868,6.7826,10.0072,9.5961,13.4719
BA,BA,BOEING CO,Boeing Company (The),NYSE,USD,2016-03-31,Q,,2016,1,2016,1,7,1.3245,,,0.6799,2.4267,15.6902,7.9003,7.971,,7.6926,5.3773,538.0,,,,0.2472,0.4037,2.2702,39.6434,29.6883,-33.674,1.3316,9.5034,0.8093,6.4175,1.9179
BA,BA,BOEING CO,Boeing Company (The),NYSE,USD,2016-06-30,Q,,2016,2,2016,2,7,1.2737,,,0.9383,17.0247,9.8808,-1.6926,-1.628,,-1.935,-0.9453,3059.0,,,,0.2763,0.5049,2.4607,36.5744,-36.1669,3.331,-0.2611,-2.2298,4.815,1.0338,7.0282
BA,BA,BOEING CO,Boeing Company (The),NYSE,USD,2016-09-30,Q,,2016,3,2016,3,7,1.2835,,,0.8204,4.8633,16.7713,9.5489,9.6075,,9.2183,9.5238,5667.0,,,,0.2687,0.466,2.4166,37.242,106.0,-41.6941,2.5621,19.0329,8.9696,3.4736,12.1352
BA,BA,BOEING CO,Boeing Company (The),NYSE,USD,2016-12-31,Q,,2016,4,2016,4,7,1.2464,,,0.916,11.3478,16.4691,9.3747,9.4306,,9.0312,7.0128,7924.0,,,,0.2587,0.4503,2.5147,35.7898,185.9749,-23.3434,1.8123,15.6151,12.3273,1.421,16.3332
BA,BA,BOEING CO,Boeing Company (The),NYSE,USD,2017-03-31,Q,,2017,1,2017,1,7,1.2528,,,0.9854,69.671,17.7584,9.6491,9.7111,,9.3392,6.9079,1637.0,,,,0.2339,0.3989,2.1156,42.5415,936.129,-18.8859,1.6181,13.7055,2.6386,0.2559,3.3752
BA,BA,BOEING CO,Boeing Company (The),NYSE,USD,2017-06-30,Q,,2017,2,2017,2,7,1.1875,,,1.2449,-5.4474,19.1917,11.1483,11.2054,,10.858,7.7444,6164.0,,,,0.2526,0.4328,2.2621,39.7854,-89.0293,-17.8023,1.9559,21.8027,10.1232,-3.3345,11.5684
BA,BA,BOEING CO,Boeing Company (The),NYSE,USD,2017-09-30,Q,,2017,3,2017,3,7,1.1789,,,0.8952,9.4044,17.8905,11.0618,11.1728,,10.889,7.6145,9166.0,,,,0.2671,0.4639,2.1942,41.0181,161.8341,-27.5662,2.0361,16.9611,15.1354,1.9168,17.2391
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2011-12-31,A,,2011,4,2011,4,7,1.3365,,,0.6586,2.6755,27.5367,11.8943,13.2678,17.4698,11.1826,8.1945,4387.0,,,,0.7405,2.9963,3.3928,107.5797,38.5258,336.3268,6.1329,13.1519,6.5861,19.9666,10.4444
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2012-12-31,A,,2012,4,2012,4,7,1.4325,,,0.6122,2.2832,28.5693,13.014,14.2239,19.3746,12.5025,8.6239,1225.0,,,,0.7404,3.0266,3.5482,102.8704,32.5447,86.3829,6.4314,12.6219,1.8295,26.8408,7.7419
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2013-12-31,A,,2013,4,2013,4,7,1.4044,,,0.5614,1.8081,26.8237,10.1121,11.4184,16.9649,9.2137,6.8079,6589.0,,,,0.6556,3.2259,3.2403,112.6427,18.2154,36.8294,4.4796,7.99,10.0046,32.7333,15.4737
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2014-12-31,A,,2014,4,2014,4,7,1.3942,,,0.6228,2.3348,26.2141,6.0054,7.1361,12.8679,5.7118,4.4433,5582.0,,,,0.6517,3.3362,3.2918,110.8811,14.6678,34.9773,2.9145,5.5324,8.8758,27.758,12.8113
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2015-12-31,A,,2015,4,2015,4,7,1.2769,,,0.6284,2.5538,28.6422,8.0513,9.3,15.7793,7.3153,5.3434,4174.0,,,,0.6001,3.4584,2.997,121.7883,16.95,46.3021,3.2205,6.299,6.9416,25.5615,11.101
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2016-12-31,A,,2016,4,2016,4,7,1.2233,,,0.6333,2.7838,26.5407,1.2923,2.8388,12.2558,0.3607,-0.1739,3579.0,,,,0.5159,3.2864,2.6572,137.364,-0.4465,-1.218,-0.079,-0.1637,6.1253,22.5291,9.5978
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2011-03-31,Q,,2011,1,2011,1,7,1.4951,,,0.6109,2.3348,30.0564,14.1555,15.7232,,13.615,9.4602,307.0,,,,0.1951,0.8484,0.749,120.1575,9.809,13.4089,1.8724,3.8167,0.4617,19.6632,1.1505
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2011-06-30,Q,,2011,2,2011,2,7,1.7335,,,0.6587,2.5589,27.5966,11.2509,12.7196,,9.487,7.1328,2411.0,,,,0.1933,0.907,0.8354,107.728,7.6064,10.1681,1.3884,2.5964,3.6136,20.7966,4.9371
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2011-09-30,Q,,2011,3,2011,3,7,1.4618,,,0.6533,2.4125,27.1125,11.1924,12.535,,10.3971,7.2601,3938.0,,,,0.2021,0.7948,0.9081,99.1054,8.1193,60.5457,1.4839,2.815,5.9129,21.9805,8.2808
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2011-12-31,Q,,2011,4,2011,4,7,1.3365,,,0.6586,2.6755,25.9816,11.3669,12.5442,,11.4713,8.9718,4387.0,,,,0.2123,0.8775,0.9728,92.5158,12.0814,105.4693,1.9232,4.1243,6.5861,19.9666,10.4444
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2012-03-31,Q,,2012,1,2012,1,7,1.3938,,,0.6265,2.3943,29.6853,14.536,15.8125,,14.3796,9.9243,-569.0,,,,0.1905,0.6806,0.8732,103.0655,10.7286,44.1612,1.92,4.0068,-0.849,23.0187,0.47
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2012-06-30,Q,,2012,2,2012,2,7,1.4164,,,0.6304,2.4602,29.3197,15.057,16.1966,,14.8268,9.779,226.0,,,,0.1956,0.708,0.9229,97.5216,10.694,38.6215,1.9237,3.9522,0.3375,24.4631,2.954
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2012-09-30,Q,,2012,3,2012,3,7,1.4061,,,0.5966,2.2219,29.2247,15.786,16.9839,,14.8982,10.3314,532.0,,,,0.1816,0.6632,0.8804,102.2262,9.4893,26.6021,1.8798,3.828,0.7956,27.4278,4.8123
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2012-12-31,Q,,2012,4,2012,4,7,1.4325,,,0.6122,2.2832,25.9782,6.4572,7.689,,5.6734,4.3359,1225.0,,,,0.1807,0.7654,0.8658,103.9465,3.9813,10.5676,0.7868,1.5441,1.8295,26.8408,7.7419
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2013-03-31,Q,,2013,1,2013,1,7,1.4546,,,0.5979,2.2102,27.0326,9.2203,10.651,,8.5314,6.6616,368.0,,,,0.1489,0.6394,0.7074,127.2195,4.8149,11.6007,0.9939,1.936,0.5479,27.8607,2.1203
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2013-06-30,Q,,2013,2,2013,2,7,1.3638,,,0.5923,2.2373,26.3183,10.6491,11.9144,,9.2538,6.5659,2754.0,,,,0.1673,0.7756,0.7971,112.9047,5.4588,13.5916,1.1044,2.2257,4.1557,27.2971,6.9307
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2013-09-30,Q,,2013,3,2013,3,7,1.3767,,,0.5887,2.1751,27.1847,10.4373,11.7634,,9.3943,7.0476,5041.0,,,,0.1538,0.7298,0.7537,119.4144,5.2264,12.6819,1.0886,2.1497,7.7328,28.5642,11.6751
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2013-12-31,Q,,2013,4,2013,4,7,1.4044,,,0.5614,1.8081,26.8088,10.0819,11.297,,9.6306,6.9643,6589.0,,,,0.1696,0.8349,0.8385,107.3351,4.8185,9.7424,1.185,2.1136,10.0046,32.7333,15.4737
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2014-03-31,Q,,2014,1,2014,1,7,1.391,,,0.5682,1.87,28.729,10.5581,11.7665,,10.1352,6.9632,1342.0,,,,0.1569,0.7322,0.761,118.2622,4.5412,9.368,1.096,1.961,2.0992,32.6304,2.9673
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2014-06-30,Q,,2014,2,2014,2,7,1.3878,,,0.5662,1.9234,27.9364,10.424,11.5053,,10.0353,7.0601,3041.0,,,,0.1611,0.7811,0.8075,111.4601,4.789,9.4922,1.1409,2.0775,4.7642,33.325,6.4766
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2014-09-30,Q,,2014,3,2014,3,7,1.4151,,,0.5986,2.0789,28.8951,10.2738,11.4326,,10.1926,7.5061,4485.0,,,,0.1604,0.7228,0.7964,113.0032,5.4033,11.4913,1.2085,2.1688,7.2013,31.2125,9.9326
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2014-12-31,Q,,2014,4,2014,4,7,1.3942,,,0.6228,2.3348,19.6153,-6.6765,-5.5953,,-6.9573,-3.412,5582.0,,,,0.1682,0.9381,0.8497,105.9225,-2.8527,-6.8027,-0.5668,-1.076,8.8758,27.758,12.8113
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2015-03-31,Q,,2015,1,2015,1,7,1.4489,,,0.6114,2.2758,31.0345,13.3995,14.5804,,13.9112,9.8016,611.0,,,,0.154,0.724,0.7641,117.7822,7.3248,16.3031,1.5129,2.8467,0.9972,28.2253,2.0728
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2015-06-30,Q,,2015,2,2015,2,7,1.4929,,,0.6153,2.233,29.577,10.8224,12.024,,9.223,6.5113,2254.0,,,,0.1498,0.7426,0.7499,120.0171,4.6792,10.364,0.9764,1.8002,3.6908,28.4767,5.4986
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2015-09-30,Q,,2015,3,2015,3,7,1.3657,,,0.6122,2.3511,28.1883,8.4382,9.7336,,7.1429,5.0994,3140.0,,,,0.1388,0.706,0.7007,128.4483,3.5195,8.5397,0.7117,1.3649,5.2791,27.4254,8.1775
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2015-12-31,Q,,2015,4,2015,4,7,1.2769,,,0.6284,2.5538,25.2947,-1.5866,-0.2539,,-2.2393,-0.8522,4174.0,,,,0.1408,0.8495,0.7032,127.9909,-0.6046,-1.6517,-0.1149,-0.2247,6.9416,25.5615,11.101
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2016-03-31,Q,,2016,1,2016,1,7,1.2874,,,0.6084,2.4353,27.8935,5.2214,6.828,,3.8579,2.8644,-77.0,,,,0.1208,0.6927,0.5852,153.7829,1.7267,4.3161,0.3474,0.6762,-0.131,26.9804,0.8338
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2016-06-30,Q,,2016,2,2016,2,7,1.2363,,,0.6104,2.5043,28.2634,7.5904,9.0215,,7.1456,5.3181,1582.0,,,,0.1321,0.7844,0.6661,135.1218,3.6137,9.2568,0.7063,1.4077,2.6877,26.1934,4.7638
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2016-09-30,Q,,2016,3,2016,3,7,1.2653,,,0.6005,2.3614,28.7445,5.2511,6.8559,,4.1812,3.0895,2347.0,,,,0.1199,0.6886,0.631,142.6245,1.8008,4.3292,0.3704,0.7194,3.9807,26.8599,6.7419
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2016-12-31,Q,,2016,4,2016,4,7,1.2233,,,0.6333,2.7838,21.2346,-13.1815,-11.6252,,-14.0798,-12.231,3579.0,,,,0.1282,0.8754,0.6601,136.3349,-8.8322,-24.0917,-1.5622,-3.2389,6.1253,22.5291,9.5978
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2017-03-31,Q,,2017,1,2017,1,7,1.2863,,,0.6346,2.8025,31.1953,4.2456,5.8644,,2.9424,1.9548,1266.0,,,,0.1267,0.7441,0.6455,139.4349,1.4202,3.6452,0.2502,0.5189,2.1342,23.1883,2.5978
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2017-06-30,Q,,2017,2,2017,2,7,1.3149,,,0.6285,2.6417,31.4359,11.0405,12.4702,,10.2286,7.0779,3360.0,,,,0.1443,0.8275,0.7266,123.8682,5.7035,14.0754,1.0228,2.1191,5.6433,23.8234,6.5855
CTR,CAT,CATERPILLAR INC,"Caterpillar, Inc.",NYSE,USD,2017-09-30,Q,,2017,3,2017,3,7,1.4355,,,0.6127,2.2886,33.1201,13.8176,15.2458,,13.3444,9.2789,4388.0,,,,0.1453,0.7475,0.7281,123.609,6.7593,14.4827,1.3506,2.6177,7.3121,26.3844,8.6002
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2011-07-31,A,,2011,4,2011,3,7,3.2692,,,0.2557,0.356,61.4003,17.7565,17.7565,23.5087,18.1059,15.0169,8905.0,,,,0.4962,11.2261,9.1992,39.6772,13.7328,23.2617,7.4516,10.2216,1.6008,8.6953,1.8118
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2012-07-31,A,,2012,4,2012,3,7,3.4929,,,0.2411,0.3183,61.2427,21.8515,21.8515,26.6451,22.0555,17.4573,10415.0,,,,0.502,10.7348,10.5427,34.6212,15.6742,24.8609,8.7632,11.8953,1.9273,9.6831,2.1264
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2013-07-31,A,,2013,4,2013,3,7,2.9788,,,0.1794,0.2742,60.5674,23.0337,23.0337,28.0947,23.0975,20.5382,11875.0,,,,0.4803,12.9858,8.8861,41.0754,16.8837,29.5303,9.8655,13.8545,2.2072,10.972,2.3967
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2014-07-31,A,,2014,4,2014,3,7,3.3881,,,0.2641,0.3679,58.905,19.8231,19.8231,24.9968,20.608,16.6582,11289.0,,,,0.4487,12.1766,9.1414,39.9284,13.8596,26.9474,7.4741,10.199,2.1377,11.0948,2.3352
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2015-07-31,A,,2015,4,2015,3,7,3.1338,,,0.2644,0.4246,60.3751,21.9076,21.9076,26.875,22.7843,18.2686,11347.0,,,,0.4336,11.973,9.1993,39.677,15.0418,27.3294,7.9216,11.0653,2.205,11.7418,2.4392
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2016-07-31,A,,2016,4,2016,3,7,3.16,,,0.278,0.4505,62.8668,25.7072,25.7072,30.0729,26.2351,21.8064,12465.0,,,,0.4048,15.0263,8.4226,43.3357,16.8892,31.1646,8.8276,12.194,2.4499,12.6437,2.6671
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2017-07-31,A,,2017,4,2017,3,7,3.0346,,,0.28,0.5098,62.9601,24.9412,24.9412,29.7032,25.5953,20.0167,12919.0,,,,0.3698,11.0031,9.3286,39.127,14.5289,28.4021,7.4019,10.4603,2.5587,13.2725,2.7483
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2011-01-31,Q,,2011,2,2011,1,7,2.8136,,,0.2101,0.3336,60.1614,16.1814,16.1814,,16.6234,14.6152,3624.0,,,,0.1269,2.588,2.2526,39.9539,3.3292,5.8184,1.8553,2.6298,0.6486,8.257,0.7653
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2011-04-30,Q,,2011,3,2011,2,7,3.4267,,,0.2551,0.3548,61.2829,20.0902,20.0902,,20.2743,16.6299,6325.0,,,,0.1273,2.9175,2.4623,36.5516,3.8279,6.5414,2.1172,2.8513,1.1423,8.5813,1.3103
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2011-07-31,Q,,2011,4,2011,3,7,3.2692,,,0.2557,0.356,61.2863,13.0058,13.0058,,13.1041,11.0049,8905.0,,,,0.1285,2.9166,2.3829,37.7687,2.6069,4.4158,1.4145,1.9404,1.6008,8.6953,1.8118
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2011-10-31,Q,,2012,1,2011,4,7,3.2797,,,0.2562,0.3569,61.2118,19.634,19.634,,19.9449,15.7871,2068.0,,,,0.1294,2.6917,2.6177,34.3817,3.7637,6.3414,2.0434,2.7994,0.3825,8.7905,0.4315
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2012-01-31,Q,,2012,2,2012,1,7,3.3696,,,0.2486,0.3431,61.2909,23.7182,23.7182,,23.8484,18.9295,4885.0,,,,0.1291,2.8063,2.9739,30.2629,4.4291,7.228,2.4446,3.328,0.9045,9.1605,1.0061
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2012-04-30,Q,,2012,3,2012,2,7,3.5746,,,0.2407,0.3186,61.8657,23.7315,23.7315,,23.9817,18.6831,7573.0,,,,0.1271,2.9519,2.9116,30.9113,4.2139,6.7157,2.3751,3.1996,1.388,9.5445,1.5401
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2012-07-31,Q,,2012,4,2012,3,7,3.4929,,,0.2411,0.3183,60.6074,20.2823,20.2823,,20.4106,16.3986,10415.0,,,,0.1274,2.7691,2.6757,33.6364,3.7368,5.9269,2.0892,2.8359,1.9273,9.6831,2.1264
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2012-10-31,Q,,2013,1,2012,4,7,3.3836,,,0.2359,0.3098,60.9549,22.3223,22.3223,,22.1539,17.6154,2224.0,,,,0.1282,2.7133,3.0127,29.8737,3.9696,7.2616,2.2581,3.0331,0.4169,9.923,0.4621
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2013-01-31,Q,,2013,2,2013,1,7,3.383,,,0.2264,0.2934,60.696,23.0534,23.0534,,22.979,25.9795,5296.0,,,,0.1255,3.021,2.7113,33.1939,5.6605,10.2639,3.2611,4.3787,0.9886,10.4312,1.0853
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2013-04-30,Q,,2013,3,2013,2,7,2.9159,,,0.1857,0.2861,61.4849,24.0832,24.0832,,24.1077,20.2849,8122.0,,,,0.1258,3.2029,2.4719,36.4096,4.3628,7.8047,2.5524,3.5525,1.5077,10.6864,1.6536
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2013-07-31,Q,,2013,4,2013,3,7,2.9788,,,0.1794,0.2742,59.1689,22.6625,22.6625,,23.1215,18.2814,11875.0,,,,0.1227,3.435,2.27,39.6473,3.8391,6.7148,2.2433,3.1503,2.2072,10.972,2.3967
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2013-10-31,Q,,2014,1,2013,4,7,2.8901,,,0.1802,0.2754,61.2909,20.3144,20.3144,,21.0178,16.5163,2490.0,,,,0.12,3.191,2.3294,38.6363,3.3883,6.3831,1.9813,2.7778,0.4586,11.009,0.4878
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2014-01-31,Q,,2014,2,2014,1,7,2.6451,,,0.1809,0.3057,53.3483,14.944,14.944,,15.7329,12.8104,5109.0,,,,0.1133,3.3618,2.548,35.3223,2.548,5.0486,1.4518,2.0871,0.9591,10.8041,1.0366
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2014-04-30,Q,,2014,3,2014,2,7,3.4722,,,0.2676,0.3744,60.6843,22.0182,22.0182,,22.8844,18.8913,7938.0,,,,0.1133,2.9706,2.5985,34.6358,3.9089,7.7179,2.1413,2.863,1.5324,10.9062,1.6834
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2014-07-31,Q,,2014,4,2014,3,7,3.3881,,,0.2641,0.3679,59.9256,21.6962,21.6962,,22.4812,18.184,11289.0,,,,0.1176,3.1125,2.3962,37.5601,3.9657,7.7105,2.1386,2.9183,2.1377,11.0948,2.3352
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2014-10-31,Q,,2015,1,2014,4,7,3.3105,,,0.257,0.3698,59.8857,19.1262,19.1262,,19.2732,14.9285,2209.0,,,,0.1178,2.9308,2.7989,32.156,3.2231,6.2421,1.7581,2.3949,0.4284,11.101,0.4831
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2015-01-31,Q,,2015,2,2015,1,7,3.3883,,,0.2541,0.3555,59.4001,21.9672,21.9672,,24.07,20.0821,4829.0,,,,0.1138,2.564,2.6285,34.2401,4.1519,7.8344,2.2846,3.0969,0.9359,11.3047,1.0415
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2015-04-30,Q,,2015,3,2015,2,7,2.9826,,,0.2199,0.357,62.0005,24.0999,24.0999,,25.0062,20.0791,7515.0,,,,0.1143,2.6205,2.4825,36.2536,4.1422,7.6614,2.2945,3.2313,1.4598,11.5517,1.6344
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2015-07-31,Q,,2015,4,2015,3,7,3.1338,,,0.2644,0.4246,60.2118,22.4325,22.4325,,22.8373,18.0565,11347.0,,,,0.1133,3.1408,2.4033,37.4492,3.884,7.0568,2.0455,2.8572,2.205,11.7418,2.4392
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2015-10-31,Q,,2016,1,2015,4,7,3.346,,,0.2647,0.4105,61.7568,24.2785,24.2785,,24.7359,19.161,2510.0,,,,0.1135,3.2726,2.6914,33.4395,4.051,7.4061,2.174,2.9787,0.4909,11.8034,0.541
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2016-01-31,Q,,2016,2,2016,1,7,3.2898,,,0.2618,0.4041,62.3124,27.618,27.618,,27.7186,26.3855,6123.0,,,,0.1059,3.3003,2.7724,32.4625,5.1694,9.3666,2.7938,3.816,1.2013,12.0503,1.3121
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2016-04-30,Q,,2016,3,2016,2,7,3.2734,,,0.2815,0.4586,64.3417,24.8667,24.8667,,25.6917,19.575,8883.0,,,,0.1011,3.1862,2.9652,30.3525,3.767,7.1503,1.9797,2.7066,1.7538,12.3874,1.9254
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2016-07-31,Q,,2016,4,2016,3,7,3.16,,,0.278,0.4505,63.1033,26.1355,26.1355,,26.8555,22.2583,12465.0,,,,0.1039,3.8316,2.1615,41.6387,4.424,8.1633,2.3123,3.1941,2.4499,12.6437,2.6671
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2016-10-31,Q,,2017,1,2016,4,7,3.581,,,0.3257,0.5486,63.8277,23.2918,23.2918,,23.9071,18.7986,2457.0,,,,0.0978,3.7993,2.5707,35.0105,3.6617,6.7711,1.8387,2.469,0.485,12.622,0.5389
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2017-01-31,Q,,2017,2,2017,1,7,3.6724,,,0.3232,0.5472,62.8325,24.9827,24.9827,,25.5872,20.2763,5981.0,,,,0.0917,3.4051,2.5976,34.6477,3.6792,6.7318,1.8598,2.4902,1.1867,12.7458,1.2901
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2017-04-30,Q,,2017,3,2017,2,7,3.5198,,,0.3015,0.4966,62.9648,26.541,26.541,,26.7253,21.0637,9125.0,,,,0.0948,3.2372,2.5761,34.9372,3.8466,7.584,1.9968,2.6869,1.8087,13.0816,1.9574
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2017-07-31,Q,,2017,4,2017,3,7,3.0346,,,0.28,0.5098,62.194,25.0062,25.0062,,26.2095,19.9786,12919.0,,,,0.0935,2.8385,2.3578,38.1719,3.6651,7.1648,1.8672,2.6387,2.5587,13.2725,2.7483
CSCO,CSCO,CISCO SYSTEMS,"Cisco Systems, Inc.",NSDQ,USD,2017-10-31,Q,,2018,1,2017,4,7,2.8712,,,0.2815,0.548,61.1981,22.7093,22.7093,,24.4067,19.7264,2913.0,,,,0.093,2.7815,2.8854,31.1915,3.6522,7.3346,1.8342,2.624,0.5833,13.2398,0.6167
SD,CVX,CHEVRON CORP,Chevron Corporation,NYSE,USD,2011-12-31,A,,2011,4,2011,4,7,1.5843,,,0.0743,0.0831,34.7469,18.7753,18.7753,23.8642,18.7753,10.6009,14595.0,,,,1.2112,29.8667,11.6416,31.353,22.1049,22.9779,12.8933,20.4617,7.2939,61.6712,20.5372
SD,CVX,CHEVRON CORP,Chevron Corporation,NYSE,USD,2012-12-31,A,,2012,4,2012,4,7,1.6287,,,0.0805,0.0885,36.6944,19.1527,19.1527,24.6973,19.1527,10.8218,7874.0,,,,1.0383,24.9255,11.5211,31.6809,19.1073,19.773,11.3039,17.5694,4.0071,70.803,19.7517
SD,CVX,CHEVRON CORP,Chevron Corporation,NYSE,USD,2013-12-31,A,,2013,4,2013,4,7,1.5219,,,0.1176,0.1358,35.4336,15.6895,15.6895,21.8883,15.6895,9.3612,-2983.0,,,,0.9019,23.1597,10.584,34.4859,14.3571,14.814,8.511,12.6681,-1.544,78.6093,18.117
SD,CVX,CHEVRON CORP,Chevron Corporation,NYSE,USD,2014-12-31,A,,2014,4,2014,4,7,1.3228,,,0.1333,0.1781,37.6275,14.72,14.72,22.6424,14.72,9.0772,-3932.0,,,,0.7968,20.3245,12.6655,28.8184,12.3631,12.7376,7.2587,10.7147,-2.0717,83.0958,16.5833
