ticker,date,open,high,low,close,volume,dividends,closeunadj,lastupdated
KO,2018-10-18,45.9,46.08,45.455,45.61,11126480.0,0.0,45.61,2018-10-18
KO,2018-10-17,45.41,45.99,45.36,45.86,10425758.0,0.0,45.86,2018-10-17
KO,2018-10-16,45.02,45.595,44.863,45.49,10116425.0,0.0,45.49,2018-10-16
KO,2018-10-15,44.64,45.265,44.59,44.91,10962263.0,0.0,44.91,2018-10-15
KO,2018-10-12,44.48,44.88,44.25,44.68,11156506.0,0.0,44.68,2018-10-12
KO,2018-10-11,45.8,45.97,44.5,44.64,17677941.0,0.0,44.64,2018-10-12
KO,2018-10-10,46.3,46.7,45.67,45.68,13915849.0,0.0,45.68,2018-10-10
KO,2018-10-09,46.38,46.55,46.22,46.39,10748693.0,0.0,46.39,2018-10-09
KO,2018-10-08,45.99,46.58,45.97,46.48,8685130.0,0.0,46.48,2018-10-08
KO,2018-10-05,45.94,46.16,45.69,45.88,8695885.0,0.0,45.88,2018-10-05
KO,2018-10-04,45.66,45.895,45.425,45.85,9574389.0,0.0,45.85,2018-10-04
KO,2018-10-03,46.46,46.55,45.8,45.87,9998919.0,0.0,45.87,2018-10-03
KO,2018-10-02,46.28,46.555,46.06,46.51,7337664.0,0.0,46.51,2018-10-02
KO,2018-10-01,46.17,46.35,46.05,46.23,9323881.0,0.0,46.23,2018-10-01
KO,2018-09-28,46.0,46.19,45.97,46.19,8731849.0,0.0,46.19,2018-09-28
KO,2018-09-27,45.73,46.18,45.68,46.01,10714907.0,0.0,46.01,2018-09-27
KO,2018-09-26,45.77,46.07,45.565,45.85,10102900.0,0.0,45.85,2018-09-26
KO,2018-09-25,46.06,46.175,45.61,45.68,7729232.0,0.0,45.68,2018-09-25
KO,2018-09-24,46.49,46.53,45.84,46.07,10506984.0,0.0,46.07,2018-09-24
KO,2018-09-21,46.64,46.69,46.375,46.58,19075920.0,0.0,46.58,2018-09-21
KO,2018-09-20,46.22,46.68,46.15,46.64,9408151.0,0.0,46.64,2018-09-20
KO,2018-09-19,46.0,46.105,45.865,45.96,7089778.0,0.0,45.96,2018-09-19
KO,2018-09-18,46.39,46.53,45.93,45.93,9834457.0,0.0,45.93,2018-09-18
KO,2018-09-17,46.0,46.33,45.91,46.32,8376075.0,0.0,46.32,2018-09-17
KO,2018-09-14,45.92,46.026,45.61,45.99,7487517.0,0.0,45.99,2018-09-14
KO,2018-09-13,46.01,46.12,45.71,45.83,8160170.0,0.39,45.83,2018-09-13
KO,2018-09-12,46.16,46.3,46.02,46.24,13181245.0,0.0,46.24,2018-09-12
KO,2018-09-11,46.1,46.15,45.88,46.02,9127578.0,0.0,46.02,2018-09-11
KO,2018-09-10,45.91,46.31,45.795,46.06,8555383.0,0.0,46.06,2018-09-10
KO,2018-09-07,45.6,45.82,45.28,45.72,10168477.0,0.0,45.72,2018-09-07
KO,2018-09-06,45.4,46.0,45.3,45.77,11317740.0,0.0,45.77,2018-09-06
KO,2018-09-05,44.66,45.42,44.66,45.38,10471994.0,0.0,45.38,2018-09-05
KO,2018-09-04,44.6,44.9,44.51,44.76,11132693.0,0.0,44.76,2018-09-04
JPM,2018-12-31,97.59,98.808,96.77,97.62,12863033.0,0.0,97.62,2018-12-31
JPM,2018-12-28,97.95,98.32,96.44,96.83,17935375.0,0.0,96.83,2018-12-28
JPM,2018-12-27,94.82,97.15,93.55,97.04,19960079.0,0.0,97.04,2018-12-27
JPM,2018-12-26,92.69,95.96,91.11,95.96,22498125.0,0.0,95.96,2018-12-26
JPM,2018-12-24,92.89,94.22,92.14,92.14,17007447.0,0.0,92.14,2018-12-28
JPM,2018-12-21,96.68,98.43,93.685,94.17,40948248.0,0.0,94.17,2018-12-21
JPM,2018-12-20,96.61,98.28,95.69,96.45,31658356.0,0.0,96.45,2018-12-20
JPM,2018-12-19,98.41,100.58,96.6,97.29,28092273.0,0.0,97.29,2018-12-19
JPM,2018-12-18,99.42,100.89,98.12,98.54,20668764.0,0.0,98.54,2018-12-18
JPM,2018-12-17,99.77,100.56,98.435,99.01,24796664.0,0.0,99.01,2018-12-17
JPM,2018-12-14,99.99,101.94,99.86,100.29,18061668.0,0.0,100.29,2018-12-14
JPM,2018-12-13,101.55,101.97,100.67,101.12,17111696.0,0.0,101.12,2018-12-13
JPM,2018-12-12,101.66,102.9,100.06,101.02,22569546.0,0.0,101.02,2018-12-12
JPM,2018-12-11,103.13,103.66,100.21,100.37,16811254.0,0.0,100.37,2018-12-11
JPM,2018-12-10,102.87,103.49,99.28,101.36,22751946.0,0.0,101.36,2018-12-10
JPM,2018-12-07,105.16,106.982,102.91,103.29,19078217.0,0.0,103.29,2018-12-07
JPM,2018-12-06,105.01,105.36,102.88,105.19,26930696.0,0.0,105.19,2018-12-06
JPM,2018-12-04,111.6,111.6,106.73,107.23,23451704.0,0.0,107.23,2018-12-04
JPM,2018-12-03,112.38,112.89,111.74,112.24,15849378.0,0.0,112.24,2018-12-03
JPM,2018-11-30,109.85,111.32,109.58,111.19,18173299.0,0.0,111.19,2018-11-30
JPM,2018-11-29,110.27,110.795,109.635,110.06,11007926.0,0.0,110.06,2018-11-29
JPM,2018-11-28,109.8,111.4,108.87,110.94,13900909.0,0.0,110.94,2018-11-28
JPM,2018-11-27,108.76,110.03,108.63,109.72,9211807.0,0.0,109.72,2018-11-27
JPM,2018-11-26,107.72,109.98,107.45,109.26,13059796.0,0.0,109.26,2018-11-26
JPM,2018-11-23,106.74,107.39,106.06,106.65,6488406.0,0.0,106.65,2018-11-23
JPM,2018-11-21,109.03,109.61,107.64,107.64,10596673.0,0.0,107.64,2018-11-21
JPM,2018-11-20,109.78,110.49,107.98,108.45,18485300.0,0.0,108.45,2018-11-20
JPM,2018-11-19,109.96,111.2,109.528,110.83,13823326.0,0.0,110.83,2018-11-19
JPM,2018-11-16,109.45,110.76,108.55,109.99,13720101.0,0.0,109.99,2018-11-16
JPM,2018-11-15,108.24,110.08,106.81,110.07,18873869.0,0.0,110.07,2018-11-15
JPM,2018-11-14,110.23,110.71,105.984,107.33,18128609.0,0.0,107.33,2018-11-14
JPM,2018-11-13,109.1,111.12,109.1,109.59,13689030.0,0.0,109.59,2018-11-13
JPM,2018-11-12,111.42,111.94,108.6,108.95,13094463.0,0.0,108.95,2018-11-12
JPM,2018-11-09,112.23,112.36,110.83,111.29,10353313.0,0.0,111.29,2018-11-09
JPM,2018-11-08,111.01,112.925,111.0,112.38,11590206.0,0.0,112.38,2018-11-08
JPM,2018-11-07,110.37,111.73,109.35,111.48,12455825.0,0.0,111.48,2018-11-07
JPM,2018-11-06,108.67,109.67,107.76,109.6,10643362.0,0.0,109.6,2018-11-06
JPM,2018-11-05,108.61,109.29,108.42,109.09,10209064.0,0.0,109.09,2018-11-05
JPM,2018-11-02,109.9,110.81,107.49,108.38,18980555.0,0.0,108.38,2018-11-02
JPM,2018-11-01,109.62,110.22,108.32,108.98,12968578.0,0.0,108.98,2018-11-01
JPM,2018-10-31,108.08,110.48,107.79,109.02,19972372.0,0.0,109.02,2018-10-31
JPM,2018-10-30,105.71,106.98,104.86,106.7,17878518.0,0.0,106.7,2018-10-30
JPM,2018-10-29,104.46,106.63,103.7,104.85,18048331.0,0.0,104.85,2018-10-29
JPM,2018-10-26,104.0,104.56,102.73,103.42,19074442.0,0.0,103.42,2018-10-26
JPM,2018-10-25,104.18,105.9,103.72,104.86,17302199.0,0.0,104.86,2018-10-25
JPM,2018-10-24,104.76,105.03,102.907,103.29,22954342.0,0.0,103.29,2018-10-24
JPM,2018-10-23,104.2,106.16,103.7,105.25,21373926.0,0.0,105.25,2018-10-23
JPM,2018-10-22,108.15,108.34,106.113,106.36,16084369.0,0.0,106.36,2018-10-22
JPM,2018-10-19,107.65,109.22,107.27,107.91,15124765.0,0.0,107.91,2018-10-19
JPM,2018-10-18,109.02,109.84,107.81,108.09,17489195.0,0.0,108.09,2018-10-18
JPM,2018-10-17,108.38,110.8,108.23,109.83,18542493.0,0.0,109.83,2018-10-17
JPM,2018-10-16,107.16,108.78,106.73,108.62,19241842.0,0.0,108.62,2018-10-16
JPM,2018-10-15,107.2,108.85,106.32,106.34,18670527.0,0.0,106.34,2018-10-15
JPM,2018-10-12,110.37,110.83,105.6,106.95,32026620.0,0.0,106.95,2018-10-12
JPM,2018-10-11,110.97,111.47,107.38,108.13,33705616.0,0.0,108.13,2018-10-12
JPM,2018-10-10,114.7,114.95,111.47,111.47,23085079.0,0.0,111.47,2018-10-10
JPM,2018-10-09,114.67,115.03,113.67,114.52,13231498.0,0.0,114.52,2018-10-09
JPM,2018-10-08,114.25,115.78,113.353,115.32,13837832.0,0.0,115.32,2018-10-08
JPM,2018-10-05,115.83,116.1,114.015,114.62,13749366.0,0.0,114.62,2018-10-05
JPM,2018-10-04,114.55,116.81,114.21,115.27,16146426.0,0.8,115.27,2018-10-04
JPM,2018-10-03,114.94,115.66,114.48,115.04,17004403.0,0.0,115.04,2018-10-03
JPM,2018-10-02,113.36,114.12,112.813,113.97,13187280.0,0.0,113.97,2018-10-02
JPM,2018-10-01,113.37,114.61,113.04,113.5,9965342.0,0.0,113.5,2018-10-01
JPM,2018-09-28,113.65,114.24,112.52,112.84,15554391.0,0.0,112.84,2018-09-28
JPM,2018-09-27,115.42,115.76,114.16,114.52,12663044.0,0.0,114.52,2018-09-27
JPM,2018-09-26,116.75,116.87,114.66,115.02,13826368.0,0.0,115.02,2018-09-26
JPM,2018-09-25,117.04,117.97,116.32,116.39,9160908.0,0.0,116.39,2018-09-25
JPM,2018-09-24,117.76,118.46,116.431,116.72,12444569.0,0.0,116.72,2018-09-24
JPM,2018-09-21,119.13,119.23,117.74,117.85,24621654.0,0.0,117.85,2018-09-21
JPM,2018-09-20,118.5,119.24,118.08,118.63,15402182.0,0.0,118.63,2018-09-20
JPM,2018-09-19,114.44,118.06,114.44,117.62,15870401.0,0.0,117.62,2018-09-19
JPM,2018-09-18,114.33,114.655,113.56,114.3,7925917.0,0.0,114.3,2018-09-18
JPM,2018-09-17,113.79,114.43,113.3,113.84,9534701.0,0.0,113.84,2018-09-17
JPM,2018-09-14,113.81,114.49,113.23,113.5,10199418.0,0.0,113.5,2018-09-14
JPM,2018-09-13,113.37,114.13,112.67,113.52,12309335.0,0.0,113.52,2018-09-13
JPM,2018-09-12,114.25,114.88,112.85,113.08,10697258.0,0.0,113.08,2018-09-12
JPM,2018-09-11,113.54,114.575,113.18,114.43,9228151.0,0.0,114.43,2018-09-11
JPM,2018-09-10,114.85,114.97,113.66,113.71,8275621.0,0.0,113.71,2018-09-10
JPM,2018-09-07,114.5,114.77,113.63,114.32,10797791.0,0.0,114.32,2018-09-07
JPM,2018-09-06,114.5,114.7,113.5,114.1,9805060.0,0.0,114.1,2018-09-06
JPM,2018-09-05,115.0,115.7,114.25,114.59,10946060.0,0.0,114.59,2018-09-05
JPM,2018-09-04,114.34,115.24,113.63,115.15,10041322.0,0.0,115.15,2018-09-04
JNJ,2018-12-31,128.18,129.55,127.42,129.05,6823856.0,0.0,129.05,2018-12-31
JNJ,2018-12-28,127.91,128.75,126.75,127.27,6297213.0,0.0,127.27,2018-12-28
JNJ,2018-12-27,125.87,127.41,123.07,127.41,9698160.0,0.0,127.41,2018-12-27
JNJ,2018-12-26,123.42,126.76,122.007,126.71,9098661.0,0.0,126.71,2018-12-26
JNJ,2018-12-24,127.3,128.0,121.0,122.84,7531185.0,0.0,122.84,2018-12-28
JNJ,2018-12-21,127.8,130.6,127.12,128.09,18697329.0,0.0,128.09,2018-12-21
JNJ,2018-12-20,127.72,129.75,126.76,128.27,16016909.0,0.0,128.27,2018-12-20
JNJ,2018-12-19,129.87,131.35,127.09,127.61,20396639.0,0.0,127.61,2018-12-19
JNJ,2018-12-18,132.05,132.8,129.2,130.42,23518557.0,0.0,130.42,2018-12-18
JNJ,2018-12-17,128.32,131.65,126.83,129.14,36497590.0,0.0,129.14,2018-12-17
JNJ,2018-12-14,144.34,145.38,130.2,133.0,57946430.0,0.0,133.0,2018-12-14
JNJ,2018-12-13,146.96,148.59,146.8,147.84,5970481.0,0.0,147.84,2018-12-13
JNJ,2018-12-12,147.0,148.49,147.0,147.1,8809201.0,0.0,147.1,2018-12-12
JNJ,2018-12-11,146.29,148.21,145.79,146.5,8257976.0,0.0,146.5,2018-12-11
JNJ,2018-12-10,145.39,145.88,142.38,145.26,6825919.0,0.0,145.26,2018-12-10
JNJ,2018-12-07,145.49,147.337,144.12,145.43,9231145.0,0.0,145.43,2018-12-07
JNJ,2018-12-06,144.5,146.45,142.79,145.91,11191195.0,0.0,145.91,2018-12-06
JNJ,2018-12-04,146.32,148.99,145.82,146.03,9414127.0,0.0,146.03,2018-12-04
JNJ,2018-12-03,145.57,146.63,144.94,146.21,8598688.0,0.0,146.21,2018-12-03
JNJ,2018-11-30,145.34,147.0,145.1,146.9,11992509.0,0.0,146.9,2018-11-30
JNJ,2018-11-29,145.62,147.2,144.84,145.85,6737930.0,0.0,145.85,2018-11-29
JNJ,2018-11-28,143.83,146.56,143.36,146.44,8189886.0,0.0,146.44,2018-11-28
JNJ,2018-11-27,140.57,143.35,139.66,143.22,5939880.0,0.0,143.22,2018-11-27
JNJ,2018-11-26,142.0,142.05,140.715,141.37,7405645.0,0.9,141.37,2018-11-26
JNJ,2018-11-23,141.85,142.73,141.6,142.23,3404282.0,0.0,142.23,2018-11-23
JNJ,2018-11-21,146.23,146.23,140.78,141.99,10266642.0,0.0,141.99,2018-11-21
JNJ,2018-11-20,147.5,148.75,146.35,146.45,8589594.0,0.0,146.45,2018-11-20
JNJ,2018-11-19,146.43,148.44,146.37,147.73,8518698.0,0.0,147.73,2018-11-19
JNJ,2018-11-16,144.71,146.74,144.55,145.99,7958282.0,0.0,145.99,2018-11-16
JNJ,2018-11-15,143.41,144.51,142.48,144.5,6277364.0,0.0,144.5,2018-11-15
JNJ,2018-11-14,145.02,145.31,143.56,144.25,6346900.0,0.0,144.25,2018-11-14
JNJ,2018-11-13,146.19,146.75,143.42,144.68,7275395.0,0.0,144.68,2018-11-13
JNJ,2018-11-12,144.99,146.24,144.73,145.62,6960708.0,0.0,145.62,2018-11-12
JNJ,2018-11-09,145.04,145.74,144.38,145.34,5188357.0,0.0,145.34,2018-11-09
JNJ,2018-11-08,144.31,145.792,144.0,145.3,5407786.0,0.0,145.3,2018-11-08
JNJ,2018-11-07,143.1,144.874,142.97,144.75,6701905.0,0.0,144.75,2018-11-07
JNJ,2018-11-06,141.53,142.83,141.06,142.57,5592021.0,0.0,142.57,2018-11-06
JNJ,2018-11-05,141.0,142.74,140.755,142.2,5574605.0,0.0,142.2,2018-11-05
JNJ,2018-11-02,141.97,142.0,139.66,140.68,7636571.0,0.0,140.68,2018-11-02
JNJ,2018-11-01,140.07,141.58,139.85,140.82,6417235.0,0.0,140.82,2018-11-01
JNJ,2018-10-31,141.0,141.43,139.61,139.99,9499600.0,0.0,139.99,2018-10-31
JNJ,2018-10-30,137.93,141.1,137.0,140.75,9569617.0,0.0,140.75,2018-10-30
JNJ,2018-10-29,136.99,139.1,136.22,137.55,6393273.0,0.0,137.55,2018-10-29
JNJ,2018-10-26,137.94,139.3,135.33,136.97,10947371.0,0.0,136.97,2018-10-26
JNJ,2018-10-25,137.46,139.09,135.05,138.47,9566924.0,0.0,138.47,2018-10-25
JNJ,2018-10-24,138.52,140.11,137.17,137.47,7954712.0,0.0,137.47,2018-10-24
JNJ,2018-10-23,137.79,139.49,137.45,138.93,8278845.0,0.0,138.93,2018-10-23
JNJ,2018-10-22,138.61,139.26,138.14,138.68,4510370.0,0.0,138.68,2018-10-22
JNJ,2018-10-19,138.34,140.0,137.91,139.05,5664981.0,0.0,139.05,2018-10-19
JNJ,2018-10-18,139.2,139.81,137.71,139.5,7255381.0,0.0,139.5,2018-10-18
JNJ,2018-10-17,136.23,140.0,136.21,139.46,8067040.0,0.0,139.46,2018-10-17
JNJ,2018-10-16,134.75,137.99,134.75,136.56,9254788.0,0.0,136.56,2018-10-16
JNJ,2018-10-15,133.88,135.3,133.51,133.95,6262904.0,0.0,133.95,2018-10-15
JNJ,2018-10-12,134.4,134.41,132.23,133.87,6850981.0,0.0,133.87,2018-10-12
JNJ,2018-10-11,137.91,138.66,132.88,133.84,11603189.0,0.0,133.84,2018-10-12
JNJ,2018-10-10,139.35,140.46,137.73,137.73,6785102.0,0.0,137.73,2018-10-10
JNJ,2018-10-09,138.74,139.62,137.81,139.2,4331590.0,0.0,139.2,2018-10-09
JNJ,2018-10-08,138.9,139.68,138.62,139.39,4445711.0,0.0,139.39,2018-10-08
JNJ,2018-10-05,139.8,140.25,138.56,139.1,4301250.0,0.0,139.1,2018-10-05
JNJ,2018-10-04,138.55,139.53,137.32,139.35,4597306.0,0.0,139.35,2018-10-04
JNJ,2018-10-03,140.54,141.27,138.88,139.03,4916159.0,0.0,139.03,2018-10-03
JNJ,2018-10-02,139.79,140.73,139.65,140.48,5660798.0,0.0,140.48,2018-10-02
JNJ,2018-10-01,138.26,139.85,138.0,139.69,4821025.0,0.0,139.69,2018-10-01
JNJ,2018-09-28,138.1,138.56,137.41,138.17,5772725.0,0.0,138.17,2018-09-28
JNJ,2018-09-27,138.45,139.579,137.57,138.22,6370833.0,0.0,138.22,2018-09-27
JNJ,2018-09-26,138.95,140.0,137.96,138.16,6935777.0,0.0,138.16,2018-09-26
JNJ,2018-09-25,140.53,140.96,138.4,138.64,7700026.0,0.0,138.64,2018-09-25
JNJ,2018-09-24,142.1,142.5,140.23,140.47,6632717.0,0.0,140.47,2018-09-24
JNJ,2018-09-21,142.18,143.13,141.69,142.88,13000800.0,0.0,142.88,2018-09-21
JNJ,2018-09-20,140.82,142.14,140.51,141.98,4905830.0,0.0,141.98,2018-09-20
JNJ,2018-09-19,140.76,140.99,140.05,140.46,4918303.0,0.0,140.46,2018-09-19
JNJ,2018-09-18,140.27,140.84,139.83,140.54,4533838.0,0.0,140.54,2018-09-18
JNJ,2018-09-17,139.33,140.4,139.18,139.96,5100807.0,0.0,139.96,2018-09-17
JNJ,2018-09-14,140.0,140.35,139.1,139.49,4309610.0,0.0,139.49,2018-09-14
JNJ,2018-09-13,139.89,140.48,139.02,139.89,6096147.0,0.0,139.89,2018-09-13
JNJ,2018-09-12,138.9,139.99,138.56,139.36,6693495.0,0.0,139.36,2018-09-12
JNJ,2018-09-11,137.64,138.91,137.22,138.51,7723921.0,0.0,138.51,2018-09-11
JNJ,2018-09-10,137.53,138.472,137.06,137.21,4773585.0,0.0,137.21,2018-09-10
JNJ,2018-09-07,136.78,137.69,135.745,137.32,6279374.0,0.0,137.32,2018-09-07
JNJ,2018-09-06,135.5,137.31,135.18,136.87,6486864.0,0.0,136.87,2018-09-06
JNJ,2018-09-05,133.48,135.94,133.46,135.86,6162597.0,0.0,135.86,2018-09-05
JNJ,2018-09-04,134.69,134.75,133.44,133.72,4327540.0,0.0,133.72,2018-09-04
INTC,2018-12-31,47.09,47.48,46.55,46.93,19941081.0,0.0,46.93,2018-12-31
INTC,2018-12-28,46.51,47.74,46.3,46.75,24491962.0,0.0,46.75,2018-12-28
INTC,2018-12-27,45.62,46.38,44.67,46.36,28148387.0,0.0,46.36,2018-12-27
INTC,2018-12-26,44.0,46.2,43.51,46.19,28436503.0,0.0,46.19,2018-12-26
INTC,2018-12-24,44.63,45.17,43.54,43.59,19053431.0,0.0,43.59,2018-12-28
INTC,2018-12-21,45.75,46.65,44.8,44.84,48763539.0,0.0,44.84,2018-12-21
INTC,2018-12-20,45.41,46.31,45.01,45.54,35912093.0,0.0,45.54,2018-12-20
INTC,2018-12-19,47.49,47.73,45.38,45.57,38595819.0,0.0,45.57,2018-12-19
INTC,2018-12-18,47.47,48.45,47.36,47.74,27379461.0,0.0,47.74,2018-12-18
INTC,2018-12-17,47.86,48.41,46.66,47.08,25935998.0,0.0,47.08,2018-12-17
INTC,2018-12-14,47.89,48.76,47.85,47.86,25659678.0,0.0,47.86,2018-12-14
INTC,2018-12-13,48.26,48.58,47.855,48.29,19143916.0,0.0,48.29,2018-12-13
INTC,2018-12-12,48.58,48.64,47.41,47.83,30795469.0,0.0,47.83,2018-12-12
INTC,2018-12-11,47.9,48.59,47.13,47.38,20906677.0,0.0,47.38,2018-12-11
INTC,2018-12-10,46.28,47.46,46.01,47.21,22412366.0,0.0,47.21,2018-12-10
INTC,2018-12-07,47.94,48.06,46.23,46.24,32371196.0,0.0,46.24,2018-12-07
INTC,2018-12-06,46.8,48.39,46.52,48.37,30717865.0,0.0,48.37,2018-12-06
INTC,2018-12-04,49.52,49.6,47.675,47.75,32010168.0,0.0,47.75,2018-12-04
INTC,2018-12-03,50.0,50.495,49.53,50.13,29645439.0,0.0,50.13,2018-12-03
INTC,2018-11-30,47.95,49.32,47.56,49.31,39138948.0,0.0,49.31,2018-11-30
INTC,2018-11-29,48.49,48.56,47.63,47.7,22720314.0,0.0,47.7,2018-11-29
INTC,2018-11-28,47.935,48.88,47.65,48.86,27222925.0,0.0,48.86,2018-11-28
INTC,2018-11-27,46.94,48.22,46.59,48.07,27358115.0,0.0,48.07,2018-11-27
INTC,2018-11-26,47.27,47.46,46.7,47.45,19682801.0,0.0,47.45,2018-11-26
INTC,2018-11-23,46.69,47.07,46.52,46.54,8906779.0,0.0,46.54,2018-11-23
INTC,2018-11-21,47.85,47.88,47.02,47.03,17434128.0,0.0,47.03,2018-11-21
INTC,2018-11-20,47.4,48.12,47.09,47.39,27717742.0,0.0,47.39,2018-11-20
INTC,2018-11-19,48.61,49.15,47.78,48.0,25919652.0,0.0,48.0,2018-11-19
INTC,2018-11-16,47.77,49.05,47.69,48.83,31047093.0,0.0,48.83,2018-11-16
INTC,2018-11-15,47.01,48.24,46.72,48.11,24562707.0,0.0,48.11,2018-11-15
INTC,2018-11-14,47.85,47.965,46.89,47.09,24884628.0,0.0,47.09,2018-11-14
INTC,2018-11-13,46.99,48.25,46.99,47.39,26330221.0,0.0,47.39,2018-11-13
INTC,2018-11-12,47.71,47.8,46.6,46.65,23809171.0,0.0,46.65,2018-11-12
INTC,2018-11-09,48.79,49.025,47.87,48.11,21443241.0,0.0,48.11,2018-11-09
INTC,2018-11-08,48.49,49.29,48.46,48.99,25008119.0,0.0,48.99,2018-11-08
INTC,2018-11-07,47.63,48.75,47.59,48.72,29545651.0,0.0,48.72,2018-11-07
INTC,2018-11-06,47.8,47.92,47.03,47.25,22915875.0,0.3,47.25,2018-11-06
INTC,2018-11-05,47.34,48.25,46.92,47.97,23176211.0,0.0,47.97,2018-11-05
INTC,2018-11-02,48.13,48.25,46.75,47.11,30201124.0,0.0,47.11,2018-11-02
INTC,2018-11-01,46.95,48.47,46.86,48.22,27630143.0,0.0,48.22,2018-11-01
INTC,2018-10-31,48.29,48.56,46.83,46.88,32296594.0,0.0,46.88,2018-10-31
INTC,2018-10-30,45.53,47.88,45.46,47.76,42879163.0,0.0,47.76,2018-10-30
INTC,2018-10-29,46.5,46.75,44.44,45.4,34932125.0,0.0,45.4,2018-10-29
INTC,2018-10-26,45.59,46.44,44.7,45.69,66624051.0,0.0,45.69,2018-10-26
INTC,2018-10-25,43.54,44.94,43.28,44.31,43476547.0,0.0,44.31,2018-10-25
INTC,2018-10-24,44.16,44.36,42.36,42.42,31730183.0,0.0,42.42,2018-10-24
INTC,2018-10-23,44.18,45.09,43.91,44.5,37706123.0,0.0,44.5,2018-10-23
INTC,2018-10-22,44.5,45.34,44.1,45.01,33789679.0,0.0,45.01,2018-10-22
INTC,2018-10-19,45.02,45.18,43.86,44.0,27108178.0,0.0,44.0,2018-10-19
INTC,2018-10-18,45.65,45.75,44.83,44.97,24760490.0,0.0,44.97,2018-10-18
INTC,2018-10-17,46.0,46.33,45.54,45.89,20238072.0,0.0,45.89,2018-10-17
INTC,2018-10-16,44.9,46.01,44.825,45.94,20501228.0,0.0,45.94,2018-10-16
INTC,2018-10-15,44.63,45.14,44.44,44.53,20449045.0,0.0,44.53,2018-10-15
INTC,2018-10-12,45.27,45.343,44.23,44.88,31343134.0,0.0,44.88,2018-10-12
INTC,2018-10-11,45.15,45.61,43.73,44.23,43248142.0,0.0,44.23,2018-10-11
INTC,2018-10-10,46.06,46.12,44.8,44.8,43109488.0,0.0,44.8,2018-10-10
INTC,2018-10-09,47.18,47.62,46.54,46.55,22498597.0,0.0,46.55,2018-10-09
INTC,2018-10-08,46.96,47.35,46.52,47.03,18391749.0,0.0,47.03,2018-10-08
INTC,2018-10-05,48.23,48.34,46.66,47.03,28428823.0,0.0,47.03,2018-10-05
INTC,2018-10-04,48.84,48.86,47.62,48.13,28003107.0,0.0,48.13,2018-10-04
INTC,2018-10-03,48.62,49.72,48.56,48.76,38152727.0,0.0,48.76,2018-10-03
INTC,2018-10-02,47.51,48.88,47.32,48.1,40007533.0,0.0,48.1,2018-10-02
INTC,2018-10-01,46.79,47.22,46.2,46.45,23191192.0,0.0,46.45,2018-10-01
INTC,2018-09-28,45.62,47.75,45.46,47.29,46223464.0,0.0,47.29,2018-09-28
INTC,2018-09-27,45.91,46.165,45.73,45.88,14730099.0,0.0,45.88,2018-09-27
INTC,2018-09-26,46.04,46.3,45.58,45.7,22539951.0,0.0,45.7,2018-09-26
INTC,2018-09-25,46.22,46.39,45.8,45.91,21710521.0,0.0,45.91,2018-09-25
INTC,2018-09-24,46.31,47.0,46.15,46.91,17196609.0,0.0,46.91,2018-09-24
INTC,2018-09-21,47.12,47.419,46.37,46.66,44186667.0,0.0,46.66,2018-09-21
INTC,2018-09-20,46.78,47.36,46.52,47.2,21639224.0,0.0,47.2,2018-09-20
INTC,2018-09-19,46.09,46.44,45.89,46.15,15761926.0,0.0,46.15,2018-09-19
INTC,2018-09-18,45.58,46.53,45.41,46.1,19536526.0,0.0,46.1,2018-09-18
INTC,2018-09-17,45.29,45.9,45.19,45.42,17155334.0,0.0,45.42,2018-09-17
INTC,2018-09-14,45.78,45.965,45.35,45.54,22341302.0,0.0,45.54,2018-09-14
INTC,2018-09-13,45.68,45.85,45.11,45.57,18166380.0,0.0,45.57,2018-09-13
INTC,2018-09-12,44.56,44.98,44.06,44.93,29527778.0,0.0,44.93,2018-09-12
INTC,2018-09-11,46.0,46.03,44.89,44.93,31760095.0,0.0,44.93,2018-09-11
INTC,2018-09-10,46.56,46.76,46.23,46.3,19533411.0,0.0,46.3,2018-09-10
INTC,2018-09-07,46.91,47.48,46.36,46.45,25310726.0,0.0,46.45,2018-09-07
INTC,2018-09-06,47.76,47.96,47.21,47.26,19022856.0,0.0,47.26,2018-09-06
INTC,2018-09-05,47.75,48.12,47.47,47.72,17414884.0,0.0,47.72,2018-09-05
INTC,2018-09-04,48.38,48.427,47.56,47.96,15295236.0,0.0,47.96,2018-09-04
IBM,2018-12-31,113.33,114.35,112.42,113.67,4959910.0,0.0,113.67,2018-12-31
IBM,2018-12-28,114.22,114.8,112.5,113.03,5114494.0,0.0,113.03,2018-12-28
IBM,2018-12-27,109.99,113.78,109.47,113.78,5778313.0,0.0,113.78,2018-12-27
IBM,2018-12-26,108.0,111.39,105.94,111.39,6580099.0,0.0,111.39,2018-12-26
IBM,2018-12-24,109.9,111.0,107.5,107.57,3821374.0,0.0,107.57,2018-12-28
IBM,2018-12-21,112.5,115.28,110.44,110.94,10096524.0,0.0,110.94,2018-12-21
IBM,2018-12-20,115.7,116.45,111.7,113.02,8352939.0,0.0,113.02,2018-12-20
IBM,2018-12-19,117.15,120.27,115.97,116.43,6781960.0,0.0,116.43,2018-12-19
IBM,2018-12-18,116.9,118.23,116.02,116.65,6138373.0,0.0,116.65,2018-12-18
IBM,2018-12-17,119.07,119.78,115.07,116.1,7261977.0,0.0,116.1,2018-12-17
