ticker,m_ticker,comp_name,fye,per_type,per_end_date,active_ticker_flag,shares_out,avg_d_shares
UNH,UNIH,UNITEDHEALTH GP,12,Q,2016-09-30,Y,952.39,969.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2016-06-30,Y,950.8,967.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2016-03-31,Y,950.21,967.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2015-12-31,Y,953.11,967.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2015-09-30,Y,953.56,967.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2015-06-30,Y,952.05,966.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2015-03-31,Y,951.63,969.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2014-12-31,Y,959.79,973.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2014-09-30,Y,971.63,982.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2014-06-30,Y,979.86,991.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2014-03-31,Y,989.19,996.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2013-12-31,Y,1006.76,1014.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2013-09-30,Y,1016.7,1024.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2013-06-30,Y,1020.01,1026.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2013-03-31,Y,1024.93,1029.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2012-12-31,Y,1021.49,1037.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2012-09-30,Y,1032.71,1039.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2012-06-30,Y,1037.45,1049.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2012-03-31,Y,1044.96,1060.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2011-12-31,Y,1066.03,1075.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2011-09-30,Y,1076.16,1082.62
UNH,UNIH,UNITEDHEALTH GP,12,Q,2011-06-30,Y,1083.44,1094.0
UNH,UNIH,UNITEDHEALTH GP,12,Q,2011-03-31,Y,1093.69,1099.0
UTX,UA,UTD TECHS CORP,12,Q,2017-09-30,Y,798.57,797.0
UTX,UA,UTD TECHS CORP,12,Q,2017-06-30,Y,798.77,798.0
UTX,UA,UTD TECHS CORP,12,Q,2017-03-31,Y,801.23,802.0
UTX,UA,UTD TECHS CORP,12,Q,2016-12-31,Y,823.41,810.0
UTX,UA,UTD TECHS CORP,12,Q,2016-09-30,Y,823.41,831.0
UTX,UA,UTD TECHS CORP,12,Q,2016-06-30,Y,836.87,833.0
UTX,UA,UTD TECHS CORP,12,Q,2016-03-31,Y,836.87,831.0
UTX,UA,UTD TECHS CORP,12,Q,2015-12-31,Y,887.02,850.0
UTX,UA,UTD TECHS CORP,12,Q,2015-09-30,Y,887.02,885.0
UTX,UA,UTD TECHS CORP,12,Q,2015-06-30,Y,890.6,889.0
UTX,UA,UTD TECHS CORP,12,Q,2015-03-31,Y,890.2,904.0
UTX,UA,UTD TECHS CORP,12,Q,2014-12-31,Y,911.66,907.0
UTX,UA,UTD TECHS CORP,12,Q,2014-09-30,Y,911.66,910.0
UTX,UA,UTD TECHS CORP,12,Q,2014-06-30,Y,916.73,915.0
UTX,UA,UTD TECHS CORP,12,Q,2014-03-31,Y,916.44,917.0
UTX,UA,UTD TECHS CORP,12,Q,2013-12-31,Y,915.24,917.0
UTX,UA,UTD TECHS CORP,12,Q,2013-09-30,Y,917.51,916.0
UTX,UA,UTD TECHS CORP,12,Q,2013-06-30,Y,919.3,914.0
UTX,UA,UTD TECHS CORP,12,Q,2013-03-31,Y,918.26,914.0
UTX,UA,UTD TECHS CORP,12,Q,2012-12-31,Y,916.54,910.18
UTX,UA,UTD TECHS CORP,12,Q,2012-09-30,Y,911.79,895.57
UTX,UA,UTD TECHS CORP,12,Q,2012-06-30,Y,911.36,897.3
UTX,UA,UTD TECHS CORP,12,Q,2012-03-31,Y,910.16,891.89
UTX,UA,UTD TECHS CORP,12,Q,2011-12-31,Y,906.09,899.0
UTX,UA,UTD TECHS CORP,12,Q,2011-09-30,Y,908.71,902.0
UTX,UA,UTD TECHS CORP,12,Q,2011-06-30,Y,915.26,910.0
UTX,UA,UTD TECHS CORP,12,Q,2011-03-31,Y,921.19,915.0
V,VISA,VISA INC-A,9,Q,2017-09-30,Y,2088.06,2368.0
V,VISA,VISA INC-A,9,Q,2017-06-30,Y,2088.06,2385.0
V,VISA,VISA INC-A,9,Q,2017-03-31,Y,2105.45,2406.0
V,VISA,VISA INC-A,9,Q,2016-12-31,Y,2115.0,2421.0
V,VISA,VISA INC-A,9,Q,2016-09-30,Y,2133.0,2440.0
V,VISA,VISA INC-A,9,Q,2016-06-30,Y,2153.0,2386.0
V,VISA,VISA INC-A,9,Q,2016-03-31,Y,2169.0,2401.0
V,VISA,VISA INC-A,9,Q,2015-12-31,Y,2190.0,2426.25
V,VISA,VISA INC-A,9,Q,2015-09-30,Y,2215.0,2440.0
V,VISA,VISA INC-A,9,Q,2015-06-30,Y,2215.0,2448.0
V,VISA,VISA INC-A,9,Q,2015-03-31,Y,2229.0,2460.0
V,VISA,VISA INC-A,9,Q,2014-12-31,Y,3040.0,2476.0
V,VISA,VISA INC-A,9,Q,2014-09-30,Y,3048.0,2495.35
V,VISA,VISA INC-A,9,Q,2014-06-30,Y,3064.0,2512.0
V,VISA,VISA INC-A,9,Q,2014-03-31,Y,3084.0,2536.0
V,VISA,VISA INC-A,9,Q,2013-12-31,Y,3115.19,2556.0
V,VISA,VISA INC-A,9,Q,2013-09-30,Y,3149.98,2576.0
V,VISA,VISA INC-A,9,Q,2013-06-30,Y,3168.0,2606.38
V,VISA,VISA INC-A,9,Q,2013-03-31,Y,3213.64,2640.0
V,VISA,VISA INC-A,9,Q,2012-12-31,Y,3242.43,2676.0
V,VISA,VISA INC-A,9,Q,2012-09-30,Y,3244.66,2688.0
V,VISA,VISA INC-A,9,Q,2012-06-30,Y,3255.91,2700.0
V,VISA,VISA INC-A,9,Q,2012-03-31,Y,3252.4,2704.0
V,VISA,VISA INC-A,9,Q,2011-12-31,Y,3251.79,2760.0
V,VISA,VISA INC-A,9,Q,2011-09-30,Y,3267.75,2768.0
V,VISA,VISA INC-A,9,Q,2011-06-30,Y,3320.28,2811.19
V,VISA,VISA INC-A,9,Q,2011-03-31,Y,3332.0,2841.94
VZ,BEL,VERIZON COMM,12,Q,2017-09-30,Y,4079.44,4089.0
VZ,BEL,VERIZON COMM,12,Q,2017-06-30,Y,4079.0,4087.0
VZ,BEL,VERIZON COMM,12,Q,2017-03-31,Y,4079.37,4087.0
VZ,BEL,VERIZON COMM,12,Q,2016-12-31,Y,4076.63,4087.0
VZ,BEL,VERIZON COMM,12,Q,2016-09-30,Y,4077.0,4086.0
VZ,BEL,VERIZON COMM,12,Q,2016-06-30,Y,4076.0,4085.0
VZ,BEL,VERIZON COMM,12,Q,2016-03-31,Y,4076.0,4085.0
VZ,BEL,VERIZON COMM,12,Q,2015-12-31,Y,4073.0,4083.0
VZ,BEL,VERIZON COMM,12,Q,2015-09-30,Y,4069.0,4078.0
VZ,BEL,VERIZON COMM,12,Q,2015-06-30,Y,4066.0,4085.0
VZ,BEL,VERIZON COMM,12,Q,2015-03-31,Y,4078.49,4121.0
VZ,BEL,VERIZON COMM,12,Q,2014-12-31,Y,4149.72,4157.0
VZ,BEL,VERIZON COMM,12,Q,2014-09-30,Y,4149.72,4159.0
VZ,BEL,VERIZON COMM,12,Q,2014-06-30,Y,4141.15,4153.0
VZ,BEL,VERIZON COMM,12,Q,2014-03-31,Y,4140.0,3430.0
VZ,BEL,VERIZON COMM,12,Q,2013-12-31,Y,4141.14,2875.0
VZ,BEL,VERIZON COMM,12,Q,2013-09-30,Y,2861.73,2874.0
VZ,BEL,VERIZON COMM,12,Q,2013-06-30,Y,2861.0,2872.0
VZ,BEL,VERIZON COMM,12,Q,2013-03-31,Y,2858.27,2872.0
VZ,BEL,VERIZON COMM,12,Q,2012-12-31,Y,2854.0,2862.0
VZ,BEL,VERIZON COMM,12,Q,2012-09-30,Y,2848.88,2866.0
VZ,BEL,VERIZON COMM,12,Q,2012-06-30,Y,2841.03,2858.0
VZ,BEL,VERIZON COMM,12,Q,2012-03-31,Y,2835.52,2849.0
VZ,BEL,VERIZON COMM,12,Q,2011-12-31,Y,2831.09,2835.0
VZ,BEL,VERIZON COMM,12,Q,2011-09-30,Y,2831.0,2839.0
VZ,BEL,VERIZON COMM,12,Q,2011-06-30,Y,2829.08,2838.0
VZ,BEL,VERIZON COMM,12,Q,2011-03-31,Y,2800.0,2834.0
WMT,WMS,WAL-MART STORES,1,Q,2017-10-31,Y,2987.2,
WMT,WMS,WAL-MART STORES,1,Q,2017-07-31,Y,3014.5,3021.0
WMT,WMS,WAL-MART STORES,1,Q,2017-04-30,Y,3033.01,3047.0
WMT,WMS,WAL-MART STORES,1,Q,2017-01-31,Y,3073.19,3077.0
WMT,WMS,WAL-MART STORES,1,Q,2016-10-31,Y,3093.26,3100.0
WMT,WMS,WAL-MART STORES,1,Q,2016-07-31,Y,3116.65,3119.0
WMT,WMS,WAL-MART STORES,1,Q,2016-04-30,Y,3138.77,3154.0
WMT,WMS,WAL-MART STORES,1,Q,2016-01-31,Y,3201.89,3195.0
WMT,WMS,WAL-MART STORES,1,Q,2015-10-31,Y,3205.94,3219.0
WMT,WMS,WAL-MART STORES,1,Q,2015-07-31,Y,3220.55,3231.0
WMT,WMS,WAL-MART STORES,1,Q,2015-04-30,Y,3225.5,3243.0
WMT,WMS,WAL-MART STORES,1,Q,2015-01-31,Y,3223.19,3242.0
WMT,WMS,WAL-MART STORES,1,Q,2014-10-31,Y,3222.51,3240.0
WMT,WMS,WAL-MART STORES,1,Q,2014-07-31,Y,3223.6,3241.0
WMT,WMS,WAL-MART STORES,1,Q,2014-04-30,Y,3223.6,3248.0
WMT,WMS,WAL-MART STORES,1,Q,2014-01-31,Y,3229.18,3254.0
WMT,WMS,WAL-MART STORES,1,Q,2013-10-31,Y,3244.07,3271.0
WMT,WMS,WAL-MART STORES,1,Q,2013-07-31,Y,3276.68,3291.0
WMT,WMS,WAL-MART STORES,1,Q,2013-04-30,Y,3289.83,3318.0
WMT,WMS,WAL-MART STORES,1,Q,2013-01-31,Y,3345.24,3355.0
WMT,WMS,WAL-MART STORES,1,Q,2012-10-31,Y,3361.44,3379.0
WMT,WMS,WAL-MART STORES,1,Q,2012-07-31,Y,3383.54,3398.0
WMT,WMS,WAL-MART STORES,1,Q,2012-04-30,Y,3400.68,3425.0
WMT,WMS,WAL-MART STORES,1,Q,2012-01-31,Y,3424.7,3442.0
WMT,WMS,WAL-MART STORES,1,Q,2011-10-31,Y,3446.64,3458.0
WMT,WMS,WAL-MART STORES,1,Q,2011-07-31,Y,3472.56,3485.0
WMT,WMS,WAL-MART STORES,1,Q,2011-04-30,Y,3486.24,3513.0
WMT,WMS,WAL-MART STORES,1,Q,2011-01-31,Y,3561.99,3563.0
XOM,J,EXXON MOBIL CRP,12,Q,2017-09-30,Y,4237.0,4268.82
XOM,J,EXXON MOBIL CRP,12,Q,2017-06-30,Y,4237.27,4271.0
XOM,J,EXXON MOBIL CRP,12,Q,2017-03-31,Y,4239.73,4223.0
XOM,J,EXXON MOBIL CRP,12,Q,2016-12-31,Y,4146.69,4097.56
XOM,J,EXXON MOBIL CRP,12,Q,2016-09-30,Y,4146.65,4206.35
XOM,J,EXXON MOBIL CRP,12,Q,2016-06-30,Y,4146.61,4178.0
XOM,J,EXXON MOBIL CRP,12,Q,2016-03-31,Y,4150.24,4209.3
XOM,J,EXXON MOBIL CRP,12,Q,2015-12-31,Y,4162.94,4183.0
XOM,J,EXXON MOBIL CRP,12,Q,2015-09-30,Y,4169.45,4198.02
XOM,J,EXXON MOBIL CRP,12,Q,2015-06-30,Y,4181.11,4200.0
XOM,J,EXXON MOBIL CRP,12,Q,2015-03-31,Y,4189.49,4222.22
XOM,J,EXXON MOBIL CRP,12,Q,2014-12-31,Y,4234.53,4235.0
XOM,J,EXXON MOBIL CRP,12,Q,2014-09-30,Y,4264.69,4269.84
XOM,J,EXXON MOBIL CRP,12,Q,2014-06-30,Y,4294.38,4297.0
XOM,J,EXXON MOBIL CRP,12,Q,2014-03-31,Y,4321.24,4328.0
XOM,J,EXXON MOBIL CRP,12,Q,2013-12-31,Y,4368.51,4371.73
XOM,J,EXXON MOBIL CRP,12,Q,2013-09-30,Y,4401.63,4396.65
XOM,J,EXXON MOBIL CRP,12,Q,2013-06-30,Y,4446.38,4433.0
XOM,J,EXXON MOBIL CRP,12,Q,2013-03-31,Y,4480.45,4481.13
XOM,J,EXXON MOBIL CRP,12,Q,2012-12-31,Y,4559.34,4522.73
XOM,J,EXXON MOBIL CRP,12,Q,2012-09-30,Y,4615.94,4578.95
XOM,J,EXXON MOBIL CRP,12,Q,2012-06-30,Y,4676.17,4665.69
XOM,J,EXXON MOBIL CRP,12,Q,2012-03-31,Y,4713.22,4716.0
XOM,J,EXXON MOBIL CRP,12,Q,2011-12-31,Y,4793.21,4771.57
XOM,J,EXXON MOBIL CRP,12,Q,2011-09-30,Y,4862.12,4849.77
XOM,J,EXXON MOBIL CRP,12,Q,2011-06-30,Y,4926.09,4876.71
XOM,J,EXXON MOBIL CRP,12,Q,2011-03-31,Y,4958.6,4976.64
