ticker,m_ticker,comp_name,fye,per_type,per_end_date,active_ticker_flag,mkt_val,ep_val
PG,PG,PROCTER & GAMBL,6,Q,2014-12-31,Y,246136.02,253103.02
PG,PG,PROCTER & GAMBL,6,Q,2014-09-30,Y,226275.45,235535.45
PG,PG,PROCTER & GAMBL,6,Q,2014-06-30,Y,212661.41,222897.41
PG,PG,PROCTER & GAMBL,6,Q,2014-03-31,Y,218539.5,230739.5
PG,PG,PROCTER & GAMBL,6,Q,2013-12-31,Y,221291.22,235430.22
PG,PG,PROCTER & GAMBL,6,Q,2013-09-30,Y,206991.88,218897.88
PG,PG,PROCTER & GAMBL,6,Q,2013-06-30,Y,211012.13,225313.13
PG,PG,PROCTER & GAMBL,6,Q,2013-03-31,Y,210501.03,226893.03
PG,PG,PROCTER & GAMBL,6,Q,2012-12-31,Y,185626.95,203746.95
PG,PG,PROCTER & GAMBL,6,Q,2012-09-30,Y,191250.16,210681.16
PG,PG,PROCTER & GAMBL,6,Q,2012-06-30,Y,167831.5,185670.5
PG,PG,PROCTER & GAMBL,6,Q,2012-03-31,Y,185123.17,203675.17
PG,PG,PROCTER & GAMBL,6,Q,2011-12-31,Y,183540.56,199613.56
PG,PG,PROCTER & GAMBL,6,Q,2011-09-30,Y,173603.98,193614.98
PG,PG,PROCTER & GAMBL,6,Q,2011-06-30,Y,177442.58,197941.58
PG,PG,PROCTER & GAMBL,6,Q,2011-03-31,Y,172528.3,192522.3
TRV,SPM,TRAVELERS COS,12,Q,2017-09-30,Y,33533.22,34216.22
TRV,SPM,TRAVELERS COS,12,Q,2017-06-30,Y,34915.58,36215.58
TRV,SPM,TRAVELERS COS,12,Q,2017-03-31,Y,33680.78,35052.78
TRV,SPM,TRAVELERS COS,12,Q,2016-12-31,Y,34228.63,35493.63
TRV,SPM,TRAVELERS COS,12,Q,2016-09-30,Y,32538.96,33902.96
TRV,SPM,TRAVELERS COS,12,Q,2016-06-30,Y,34316.97,36499.97
TRV,SPM,TRAVELERS COS,12,Q,2016-03-31,Y,34125.42,35521.42
TRV,SPM,TRAVELERS COS,12,Q,2015-12-31,Y,33395.28,34688.28
TRV,SPM,TRAVELERS COS,12,Q,2015-09-30,Y,30278.92,31549.92
TRV,SPM,TRAVELERS COS,12,Q,2015-06-30,Y,30081.18,32190.18
TRV,SPM,TRAVELERS COS,12,Q,2015-03-31,Y,34460.82,36011.82
TRV,SPM,TRAVELERS COS,12,Q,2014-12-31,Y,35078.69,36689.69
TRV,SPM,TRAVELERS COS,12,Q,2014-09-30,Y,31131.72,32079.72
TRV,SPM,TRAVELERS COS,12,Q,2014-06-30,Y,32686.69,34904.69
TRV,SPM,TRAVELERS COS,12,Q,2014-03-31,Y,29983.03,32036.03
TRV,SPM,TRAVELERS COS,12,Q,2013-12-31,Y,32962.72,35132.72
TRV,SPM,TRAVELERS COS,12,Q,2013-09-30,Y,31658.97,32330.97
TRV,SPM,TRAVELERS COS,12,Q,2013-06-30,Y,30083.33,32233.33
TRV,SPM,TRAVELERS COS,12,Q,2013-03-31,Y,31820.03,34060.03
TRV,SPM,TRAVELERS COS,12,Q,2012-12-31,Y,27395.67,29932.67
TRV,SPM,TRAVELERS COS,12,Q,2012-09-30,Y,26304.54,28793.54
TRV,SPM,TRAVELERS COS,12,Q,2012-06-30,Y,24836.25,27680.25
TRV,SPM,TRAVELERS COS,12,Q,2012-03-31,Y,23269.86,26244.86
TRV,SPM,TRAVELERS COS,12,Q,2011-12-31,Y,24423.78,27220.78
TRV,SPM,TRAVELERS COS,12,Q,2011-09-30,Y,20405.15,21981.15
TRV,SPM,TRAVELERS COS,12,Q,2011-06-30,Y,24453.75,25760.75
TRV,SPM,TRAVELERS COS,12,Q,2011-03-31,Y,25639.03,26425.03
UNH,UNIH,UNITEDHEALTH GP,12,Q,2017-09-30,Y,189359.52,
UNH,UNIH,UNITEDHEALTH GP,12,Q,2017-06-30,Y,178682.13,186909.13
UNH,UNIH,UNITEDHEALTH GP,12,Q,2017-03-31,Y,158123.69,164925.69
UNH,UNIH,UNITEDHEALTH GP,12,Q,2016-12-31,Y,152328.63,164830.63
UNH,UNIH,UNITEDHEALTH GP,12,Q,2016-09-30,Y,133334.75,143689.75
UNH,UNIH,UNITEDHEALTH GP,12,Q,2016-06-30,Y,134253.53,150113.53
UNH,UNIH,UNITEDHEALTH GP,12,Q,2016-03-31,Y,122481.94,136685.94
UNH,UNIH,UNITEDHEALTH GP,12,Q,2015-12-31,Y,112123.63,124543.63
UNH,UNIH,UNITEDHEALTH GP,12,Q,2015-09-30,Y,110622.85,126712.85
UNH,UNIH,UNITEDHEALTH GP,12,Q,2015-06-30,Y,116150.11,121726.11
UNH,UNIH,UNITEDHEALTH GP,12,Q,2015-03-31,Y,112567.73,117714.73
UNH,UNIH,UNITEDHEALTH GP,12,Q,2014-12-31,Y,97025.27,103796.27
UNH,UNIH,UNITEDHEALTH GP,12,Q,2014-09-30,Y,83802.66,89182.66
UNH,UNIH,UNITEDHEALTH GP,12,Q,2014-06-30,Y,80103.64,86444.64
UNH,UNIH,UNITEDHEALTH GP,12,Q,2014-03-31,Y,81103.85,86244.85
UNH,UNIH,UNITEDHEALTH GP,12,Q,2013-12-31,Y,75808.88,81486.88
UNH,UNIH,UNITEDHEALTH GP,12,Q,2013-09-30,Y,72805.89,76974.89
UNH,UNIH,UNITEDHEALTH GP,12,Q,2013-06-30,Y,66790.06,72236.06
UNH,UNIH,UNITEDHEALTH GP,12,Q,2013-03-31,Y,58635.96,61237.96
UNH,UNIH,UNITEDHEALTH GP,12,Q,2012-12-31,Y,55405.79,58009.79
UNH,UNIH,UNITEDHEALTH GP,12,Q,2012-09-30,Y,57222.24,56414.24
UNH,UNIH,UNITEDHEALTH GP,12,Q,2012-06-30,Y,60690.71,57416.71
UNH,UNIH,UNITEDHEALTH GP,12,Q,2012-03-31,Y,61590.18,58347.18
UNH,UNIH,UNITEDHEALTH GP,12,Q,2011-12-31,Y,54026.2,52676.2
UNH,UNIH,UNITEDHEALTH GP,12,Q,2011-09-30,Y,49632.45,42810.45
UNH,UNIH,UNITEDHEALTH GP,12,Q,2011-06-30,Y,55883.74,53018.74
UNH,UNIH,UNITEDHEALTH GP,12,Q,2011-03-31,Y,49435.02,46644.02
UTX,UA,UTD TECHS CORP,12,Q,2017-09-30,Y,92698.0,
UTX,UA,UTD TECHS CORP,12,Q,2017-06-30,Y,97538.15,112076.15
UTX,UA,UTD TECHS CORP,12,Q,2017-03-31,Y,89905.74,103647.74
UTX,UA,UTD TECHS CORP,12,Q,2016-12-31,Y,90261.77,104801.77
UTX,UA,UTD TECHS CORP,12,Q,2016-09-30,Y,83658.05,96741.05
UTX,UA,UTD TECHS CORP,12,Q,2016-06-30,Y,85820.62,99165.62
UTX,UA,UTD TECHS CORP,12,Q,2016-03-31,Y,83770.29,98243.29
UTX,UA,UTD TECHS CORP,12,Q,2015-12-31,Y,85216.11,97461.11
UTX,UA,UTD TECHS CORP,12,Q,2015-09-30,Y,78936.0,92887.0
UTX,UA,UTD TECHS CORP,12,Q,2015-06-30,Y,98794.04,112350.04
UTX,UA,UTD TECHS CORP,12,Q,2015-03-31,Y,104331.67,116859.67
UTX,UA,UTD TECHS CORP,12,Q,2014-12-31,Y,104840.67,117389.67
UTX,UA,UTD TECHS CORP,12,Q,2014-09-30,Y,96271.09,109093.09
UTX,UA,UTD TECHS CORP,12,Q,2014-06-30,Y,105836.59,118711.59
UTX,UA,UTD TECHS CORP,12,Q,2014-03-31,Y,107077.32,122339.32
UTX,UA,UTD TECHS CORP,12,Q,2013-12-31,Y,104153.86,119275.86
UTX,UA,UTD TECHS CORP,12,Q,2013-09-30,Y,98925.82,114089.82
UTX,UA,UTD TECHS CORP,12,Q,2013-06-30,Y,85439.84,100905.84
UTX,UA,UTD TECHS CORP,12,Q,2013-03-31,Y,85793.32,102598.32
UTX,UA,UTD TECHS CORP,12,Q,2012-12-31,Y,75165.86,91943.86
UTX,UA,UTD TECHS CORP,12,Q,2012-09-30,Y,71383.81,88550.81
UTX,UA,UTD TECHS CORP,12,Q,2012-06-30,Y,68834.87,72603.87
UTX,UA,UTD TECHS CORP,12,Q,2012-03-31,Y,75488.84,78694.84
UTX,UA,UTD TECHS CORP,12,Q,2011-12-31,Y,66225.97,69766.97
UTX,UA,UTD TECHS CORP,12,Q,2011-09-30,Y,63937.05,67472.05
UTX,UA,UTD TECHS CORP,12,Q,2011-06-30,Y,81009.84,85105.84
UTX,UA,UTD TECHS CORP,12,Q,2011-03-31,Y,77979.08,83525.08
V,VISA,VISA INC-A,9,Q,2017-09-30,Y,219747.53,227422.53
V,VISA,VISA INC-A,9,Q,2017-06-30,Y,195818.36,204265.36
V,VISA,VISA INC-A,9,Q,2017-03-31,Y,187111.08,197897.08
V,VISA,VISA INC-A,9,Q,2016-12-31,Y,165012.3,174318.3
V,VISA,VISA INC-A,9,Q,2016-09-30,Y,176399.09,188033.09
V,VISA,VISA INC-A,9,Q,2016-06-30,Y,159688.0,171505.0
V,VISA,VISA INC-A,9,Q,2016-03-31,Y,165885.13,160803.13
V,VISA,VISA INC-A,9,Q,2015-12-31,Y,169834.5,163305.5
V,VISA,VISA INC-A,9,Q,2015-09-30,Y,154296.91,147209.91
V,VISA,VISA INC-A,9,Q,2015-06-30,Y,148737.25,142872.25
V,VISA,VISA INC-A,9,Q,2015-03-31,Y,145798.89,140014.89
V,VISA,VISA INC-A,9,Q,2014-12-31,Y,199272.02,193294.02
V,VISA,VISA INC-A,9,Q,2014-09-30,Y,162587.94,157139.94
V,VISA,VISA INC-A,9,Q,2014-06-30,Y,161403.86,156234.86
V,VISA,VISA INC-A,9,Q,2014-03-31,Y,166428.06,161829.06
V,VISA,VISA INC-A,9,Q,2013-12-31,Y,173422.73,169283.73
V,VISA,VISA INC-A,9,Q,2013-09-30,Y,150490.3,146186.3
V,VISA,VISA INC-A,9,Q,2013-06-30,Y,144738.0,141341.0
V,VISA,VISA INC-A,9,Q,2013-03-31,Y,136451.33,133683.33
V,VISA,VISA INC-A,9,Q,2012-12-31,Y,122871.96,120037.96
V,VISA,VISA INC-A,9,Q,2012-09-30,Y,108923.23,101674.23
V,VISA,VISA INC-A,9,Q,2012-06-30,Y,100632.1,94047.1
V,VISA,VISA INC-A,9,Q,2012-03-31,Y,95945.68,88706.68
V,VISA,VISA INC-A,9,Q,2011-12-31,Y,82538.51,75445.51
V,VISA,VISA INC-A,9,Q,2011-09-30,Y,70027.92,63772.92
V,VISA,VISA INC-A,9,Q,2011-06-30,Y,69941.78,63216.78
V,VISA,VISA INC-A,9,Q,2011-03-31,Y,61325.46,54644.46
VZ,BEL,VERIZON COMM,12,Q,2017-09-30,Y,201891.53,312721.53
VZ,BEL,VERIZON COMM,12,Q,2017-06-30,Y,182168.14,293975.13
VZ,BEL,VERIZON COMM,12,Q,2017-03-31,Y,198869.23,307401.25
VZ,BEL,VERIZON COMM,12,Q,2016-12-31,Y,217610.73,320163.75
VZ,BEL,VERIZON COMM,12,Q,2016-09-30,Y,211922.47,308220.47
VZ,BEL,VERIZON COMM,12,Q,2016-06-30,Y,227603.86,317668.88
VZ,BEL,VERIZON COMM,12,Q,2016-03-31,Y,220430.09,318199.09
VZ,BEL,VERIZON COMM,12,Q,2015-12-31,Y,188254.08,286674.06
VZ,BEL,VERIZON COMM,12,Q,2015-09-30,Y,177042.19,277921.19
VZ,BEL,VERIZON COMM,12,Q,2015-06-30,Y,189516.28,295664.28
VZ,BEL,VERIZON COMM,12,Q,2015-03-31,Y,198336.84,302352.84
VZ,BEL,VERIZON COMM,12,Q,2014-12-31,Y,194124.09,293507.09
VZ,BEL,VERIZON COMM,12,Q,2014-09-30,Y,207444.72,307218.72
VZ,BEL,VERIZON COMM,12,Q,2014-06-30,Y,202626.44,303898.44
VZ,BEL,VERIZON COMM,12,Q,2014-03-31,Y,196939.8,301012.81
VZ,BEL,VERIZON COMM,12,Q,2013-12-31,Y,203495.63,239024.63
VZ,BEL,VERIZON COMM,12,Q,2013-09-30,Y,133571.34,167168.34
VZ,BEL,VERIZON COMM,12,Q,2013-06-30,Y,144022.75,183407.75
VZ,BEL,VERIZON COMM,12,Q,2013-03-31,Y,140484.23,176342.23
VZ,BEL,VERIZON COMM,12,Q,2012-12-31,Y,123492.59,167547.59
VZ,BEL,VERIZON COMM,12,Q,2012-09-30,Y,129823.34,165983.34
VZ,BEL,VERIZON COMM,12,Q,2012-06-30,Y,126255.51,161956.5
VZ,BEL,VERIZON COMM,12,Q,2012-03-31,Y,108402.09,150346.09
VZ,BEL,VERIZON COMM,12,Q,2011-12-31,Y,113583.37,149932.38
VZ,BEL,VERIZON COMM,12,Q,2011-09-30,Y,104180.8,139607.81
VZ,BEL,VERIZON COMM,12,Q,2011-06-30,Y,105326.58,146425.58
VZ,BEL,VERIZON COMM,12,Q,2011-03-31,Y,107912.02,142556.02
WMT,WMS,WAL-MART STORES,1,Q,2017-09-30,Y,233419.97,267419.97
WMT,WMS,WAL-MART STORES,1,Q,2017-06-30,Y,228137.28,261617.28
WMT,WMS,WAL-MART STORES,1,Q,2017-03-31,Y,218619.3,253770.3
WMT,WMS,WAL-MART STORES,1,Q,2016-12-31,Y,212418.92,248587.92
WMT,WMS,WAL-MART STORES,1,Q,2016-09-30,Y,223085.78,258152.78
WMT,WMS,WAL-MART STORES,1,Q,2016-06-30,Y,227577.56,263373.56
WMT,WMS,WAL-MART STORES,1,Q,2016-03-31,Y,214974.5,250299.5
WMT,WMS,WAL-MART STORES,1,Q,2015-12-31,Y,196276.05,233484.05
WMT,WMS,WAL-MART STORES,1,Q,2015-09-30,Y,207873.28,244965.28
WMT,WMS,WAL-MART STORES,1,Q,2015-06-30,Y,228433.55,263638.56
WMT,WMS,WAL-MART STORES,1,Q,2015-03-31,Y,265297.63,299657.63
WMT,WMS,WAL-MART STORES,1,Q,2014-12-31,Y,276807.56,314375.56
WMT,WMS,WAL-MART STORES,1,Q,2014-09-30,Y,246425.59,285737.59
WMT,WMS,WAL-MART STORES,1,Q,2014-06-30,Y,241995.95,284216.94
WMT,WMS,WAL-MART STORES,1,Q,2014-03-31,Y,246805.84,284083.84
WMT,WMS,WAL-MART STORES,1,Q,2013-12-31,Y,255275.58,291082.56
WMT,WMS,WAL-MART STORES,1,Q,2013-09-30,Y,242343.13,276912.13
WMT,WMS,WAL-MART STORES,1,Q,2013-06-30,Y,245059.52,280755.5
WMT,WMS,WAL-MART STORES,1,Q,2013-03-31,Y,250324.17,283960.19
WMT,WMS,WAL-MART STORES,1,Q,2012-12-31,Y,229351.34,262544.34
WMT,WMS,WAL-MART STORES,1,Q,2012-09-30,Y,249705.36,285947.38
WMT,WMS,WAL-MART STORES,1,Q,2012-06-30,Y,237095.06,274974.06
WMT,WMS,WAL-MART STORES,1,Q,2012-03-31,Y,209591.47,250120.47
WMT,WMS,WAL-MART STORES,1,Q,2011-12-31,Y,205971.03,246759.03
WMT,WMS,WAL-MART STORES,1,Q,2011-09-30,Y,180225.88,220575.88
WMT,WMS,WAL-MART STORES,1,Q,2011-06-30,Y,185258.53,224555.53
WMT,WMS,WAL-MART STORES,1,Q,2011-03-31,Y,185401.8,221848.8
XOM,J,EXXON MOBIL CRP,12,Q,2017-09-30,Y,347349.28,
XOM,J,EXXON MOBIL CRP,12,Q,2017-06-30,Y,342074.38,362782.38
XOM,J,EXXON MOBIL CRP,12,Q,2017-03-31,Y,347700.44,367927.44
XOM,J,EXXON MOBIL CRP,12,Q,2016-12-31,Y,374280.56,399555.56
XOM,J,EXXON MOBIL CRP,12,Q,2016-09-30,Y,361919.66,385742.66
XOM,J,EXXON MOBIL CRP,12,Q,2016-06-30,Y,388703.34,413844.34
XOM,J,EXXON MOBIL CRP,12,Q,2016-03-31,Y,346918.66,371640.66
XOM,J,EXXON MOBIL CRP,12,Q,2015-12-31,Y,324501.09,340721.09
XOM,J,EXXON MOBIL CRP,12,Q,2015-09-30,Y,309998.53,325541.53
XOM,J,EXXON MOBIL CRP,12,Q,2015-06-30,Y,347868.22,362921.22
XOM,J,EXXON MOBIL CRP,12,Q,2015-03-31,Y,356106.66,370373.66
XOM,J,EXXON MOBIL CRP,12,Q,2014-12-31,Y,391482.22,398477.22
XOM,J,EXXON MOBIL CRP,12,Q,2014-09-30,Y,401094.34,407671.34
XOM,J,EXXON MOBIL CRP,12,Q,2014-06-30,Y,432357.69,437893.69
XOM,J,EXXON MOBIL CRP,12,Q,2014-03-31,Y,422098.66,428437.66
XOM,J,EXXON MOBIL CRP,12,Q,2013-12-31,Y,442093.63,444071.63
XOM,J,EXXON MOBIL CRP,12,Q,2013-09-30,Y,378716.44,380371.44
XOM,J,EXXON MOBIL CRP,12,Q,2013-06-30,Y,401730.06,404214.06
XOM,J,EXXON MOBIL CRP,12,Q,2013-03-31,Y,403733.38,404618.38
XOM,J,EXXON MOBIL CRP,12,Q,2012-12-31,Y,394611.19,392616.19
XOM,J,EXXON MOBIL CRP,12,Q,2012-09-30,Y,422127.66,417794.66
XOM,J,EXXON MOBIL CRP,12,Q,2012-06-30,Y,400139.44,390999.44
XOM,J,EXXON MOBIL CRP,12,Q,2012-03-31,Y,408777.69,398861.69
XOM,J,EXXON MOBIL CRP,12,Q,2011-12-31,Y,406272.31,402526.31
XOM,J,EXXON MOBIL CRP,12,Q,2011-09-30,Y,353135.41,351211.41
XOM,J,EXXON MOBIL CRP,12,Q,2011-06-30,Y,400884.91,402720.91
XOM,J,EXXON MOBIL CRP,12,Q,2011-03-31,Y,417166.84,416248.84
